ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
38,0.657029983542,0.00370749343632,0.0172240565802,0.101678434495,0.220360031947
39,0.538734784776,0.0089589781494,0.0427891595245,0.266623393357,0.142893684194
40,0.625097469403,0.00373082177856,0.0403588950402,0.115186638149,0.215626175629
41,0.0533985539084,0.00733594173641,0.0759721959555,0.140897175727,0.722396132672
42,0.0579124906305,0.0219325544479,0.12346333109,0.073412033912,0.723279589919
43,0.630267985917,0.00513938235768,0.0414732968152,0.10287276651,0.2202465684
44,0.0298461028575,0.0309460502957,0.125688976425,0.0640232977144,0.749495572707
45,0.603888796255,0.00896120836844,0.0405731192207,0.13064155563,0.215935320526
46,0.605863374235,0.0088008795359,0.0400933607868,0.152278721973,0.19296366347
47,0.578820642181,0.00871660368322,0.0408181707229,0.222093252415,0.149551330998
48,0.604286277718,0.00872796848818,0.0405966008958,0.143173815929,0.203215336969
49,0.337614305122,0.00995407050435,0.0496447393072,0.436772544741,0.166014340325
50,0.0416810538477,0.00885061064433,0.0861870830848,0.122818095259,0.740463157165
51,0.0965642064628,0.0107779835535,0.0687223406216,0.0762210569413,0.747714412421
52,0.219218527701,0.0115940842393,0.0763728051292,0.536173491005,0.156641091926
53,0.658971551141,0.0036365125231,0.0174487181945,0.099396600832,0.220546617309
54,0.0613404475135,0.0184759483066,0.126183969019,0.0639179887572,0.730081646404
55,0.00369346529098,0.00868594028295,0.0796843901001,0.0337970479927,0.874139156333
56,0.381379393003,0.00990185588671,0.0495084447146,0.407848926958,0.151361379438
57,0.611489216874,0.00183216766004,0.0391098168808,0.16900968724,0.178559111345
58,0.00674239208443,0.0254514112614,0.133808572055,0.0415711081384,0.792426516461
59,0.0435093772749,0.00907975971889,0.123735697963,0.0956628138403,0.728012351203
60,0.663198321443,0.00433099248001,0.0182453029832,0.0960564072718,0.218168975822
61,0.627893854511,0.0110253587062,0.0405933972406,0.194444084514,0.126043305028
62,0.361572849938,0.00942860372747,0.0485166563215,0.408379754489,0.172102135524
63,0.627606983345,0.00627322653238,0.0414744377378,0.101912267213,0.222733085171
64,0.0400884187309,0.030204539625,0.125111445848,0.0670760441068,0.737519551689
65,0.0971435272348,0.0136632363999,0.0720652723577,0.0713758970244,0.745752066983
66,0.61897491775,0.00340420724915,0.0419689799624,0.187816957517,0.147834937521
67,0.655883451324,0.00354219054335,0.0164089697432,0.103978652601,0.220186735789
68,0.0506666235002,0.0123327316096,0.299568893026,0.319864279924,0.317567471941
69,0.611346150189,0.00926663699027,0.041744312892,0.180666568098,0.156976331831
70,0.0480936874406,0.0128094847374,0.0853853870755,0.132625153505,0.721086287241
71,0.096016632614,0.00898880407694,0.0668928119596,0.0820572395835,0.746044511766
72,0.66078257851,0.00328187878904,0.0145210257751,0.101402741171,0.220011775756
73,0.00662933765811,0.0289535562813,0.132418831131,0.0388785466492,0.793119728281
74,0.599399670935,0.00939831167987,0.0412392837403,0.110368156889,0.239594576756
75,0.0446612597833,0.0197969493417,0.127399520034,0.0636240564153,0.744518214426
76,0.099093058562,0.0174709738659,0.0702162085246,0.0662259371168,0.746993821931
77,0.665567289027,0.00387952416816,0.0177635224517,0.0957636213582,0.217026042995
78,0.500951567624,0.0107372529129,0.0530038494428,0.261078368531,0.174228961489
79,0.544355408549,0.00755122981756,0.0396077994318,0.261575788213,0.146909773989
80,0.63275167532,0.00666135672729,0.0406015771013,0.101926360385,0.218059030467
81,0.0977264896188,0.010740559758,0.0873246973013,0.0770180336395,0.727190219682
82,0.00658341493487,0.0250041028271,0.132982976389,0.0391461627873,0.796283343062
83,0.611120441202,0.00189944233448,0.0397984446099,0.168679531234,0.178502140619
84,0.0314535937216,0.0315151073219,0.12708292331,0.061182284943,0.748766090703
85,0.369476295774,0.00703185964247,0.0489643197313,0.420755030984,0.153772493868
86,0.0978048060776,0.0108113282056,0.0684622477437,0.0797629667244,0.743158651249
87,0.0504684666443,0.00938065459283,0.12214215732,0.145498270366,0.672510451077
88,0.618766656325,0.00300586406583,0.0405271098676,0.126897002068,0.210803367674
89,0.0463803782203,0.00692983158407,0.0800094275636,0.117256732265,0.749423630367
90,0.659337491435,0.00336184991097,0.0162252725677,0.0999476511487,0.221127734938
91,0.033229698204,0.00705481915841,0.087041532488,0.1517551701,0.72091878005
92,0.0356133188555,0.00883075270223,0.0983954822508,0.132492133409,0.724668312782
93,0.661795865484,0.00398237125472,0.0176419233502,0.0970149242692,0.219564915642
94,0.584386216161,0.00811121778248,0.0395001231279,0.219960627993,0.148041814935
95,0.562241234297,0.00944623955566,0.0417882372205,0.0966785520933,0.289845736834
96,0.627084349901,0.0108191615731,0.043379651431,0.193230179457,0.125486657639
97,0.564914802581,0.00767522686236,0.0401718529778,0.239766605268,0.147471512312
98,0.0455759665918,0.0187094212766,0.128077567779,0.0617784017186,0.745858642634
99,0.0971327794701,0.0128404435371,0.0687428900045,0.076821682317,0.744462204671
100,0.582572111721,0.0078126962186,0.0406338874155,0.22133961836,0.147641686285
101,0.659925285045,0.00376025083438,0.0165142714831,0.0991150326843,0.220685159953
102,0.637305991296,0.00420641187912,0.0447095326359,0.194982710422,0.118795353767
103,0.584019605,0.00930070369654,0.0411208892473,0.101449323571,0.264109478485
104,0.628242287658,0.00487290193861,0.041333959391,0.107683036644,0.217867814368
105,0.630206771228,0.00586798265402,0.0401805650681,0.10357699691,0.220167684139
106,0.619119564534,0.0029317561457,0.0392172026988,0.128092025143,0.210639451478
107,0.565816248189,0.00719154428073,0.0413493746093,0.238145764541,0.14749706838
108,0.0400075380304,0.00782827111055,0.0767953354204,0.147759579019,0.72760927642
109,0.63123791254,0.00743040277737,0.0425755182254,0.10197645203,0.216779714427
110,0.346094597961,0.00809259667012,0.0499766925637,0.436762719377,0.159073393428
111,0.518342239146,0.00904791479131,0.0435274909008,0.282584192016,0.146498163146
112,0.618692850093,0.002827494574,0.040621632713,0.126990333657,0.210867688963
113,0.305182947795,0.0104857936313,0.0520739858164,0.474202989253,0.158054283505
114,0.459054735571,0.0070131069104,0.0421164446406,0.342580110775,0.149235602103
115,0.0398726832155,0.0100544055804,0.0969075944326,0.129878182297,0.723287134474
116,0.644935995191,0.00511023753451,0.028625613273,0.100497535068,0.220830618934
117,0.622154203173,0.00242116363768,0.0263049982632,0.160601865787,0.188517769139
118,0.0395620765254,0.00994591893696,0.162987654191,0.111566343222,0.675938007125
119,0.323445428197,0.0111478226964,0.119265139873,0.453279547773,0.09286206146
120,0.611828431151,0.00939893472914,0.0418557740851,0.181860899978,0.155055960057
121,0.66883414456,0.00455466820464,0.0176420285299,0.0942041900339,0.214764968671
122,0.660431379741,0.0034537102526,0.0147302094185,0.10017036049,0.221214340098
123,0.65875050342,0.0036369863179,0.0176969653554,0.100610132674,0.219305412233
124,0.00651009294713,0.0249842566902,0.133210478204,0.0420866761505,0.793208496009
125,0.0611880941502,0.0102009598849,0.0882623028772,0.0923567339568,0.747991909131
126,0.637173792013,0.00417486698475,0.0355360888317,0.103532286589,0.219582965582
127,0.286875825295,0.00738332686173,0.0521943326011,0.45278202511,0.200764490132
128,0.660488541254,0.00344661204986,0.0180348209353,0.100853749813,0.217176275947
129,0.65719355274,0.00414470173606,0.0170658271939,0.102928745263,0.218667173067
130,0.654464865441,0.00418558821945,0.0183307494706,0.104074025415,0.218944771454
131,0.610255891802,0.0094490238075,0.0410182099983,0.180001641941,0.159275232451
132,0.657122930999,0.00399399085829,0.0185901935735,0.102286546456,0.218006338113
133,0.662126119121,0.0038100833727,0.0168430913397,0.0976768442972,0.219543861869
134,0.598231853077,0.0092909722586,0.0409588984388,0.118443689036,0.23307458719
135,0.280557009565,0.0113030342254,0.0538055098113,0.494812630906,0.159521815492
136,0.615072000274,0.00981526910231,0.0415482011318,0.187416029452,0.14614850004
137,0.314551952397,0.0102192555498,0.0509214247831,0.456844032977,0.167463334293
138,0.00639814139991,0.0239775378452,0.133722685223,0.0391230976438,0.796778537889
139,0.286793520765,0.0113228152228,0.0534482759775,0.491117615765,0.15731777227
140,0.0916117913434,0.00868859107681,0.0498284198599,0.0410276037753,0.808843593945
141,0.635651332667,0.00295475728096,0.020165198068,0.130535216987,0.210693494997
142,0.0597288518644,0.0187502921308,0.127326101193,0.0643397448746,0.729855009937
143,0.286366742438,0.00771717497847,0.0532466469293,0.490225562317,0.162443873338
144,0.29011893378,0.0114538785243,0.0531955923114,0.487807040838,0.157424554546
145,0.627293880377,0.0065296006018,0.0409937708457,0.102213004541,0.222969743635
146,0.27497217026,0.0114651838316,0.0536489481397,0.492005114846,0.167908582922
147,0.301762244323,0.0071489333392,0.051326317476,0.439079889807,0.200682615055
148,0.493853419254,0.0082753447891,0.0442033317079,0.314655738116,0.139012166133
149,0.0469411723052,0.0105338403103,0.0877927243734,0.130909800207,0.723822462804
150,0.0585992831125,0.0163695610469,0.122895185121,0.0759169911298,0.72621897959
151,0.525061401508,0.00762963951593,0.0400100919387,0.27588765202,0.151411215018
152,0.0510375116659,0.00930071499363,0.121823559615,0.134783264635,0.68305494909
153,0.647816698236,0.00371863898239,0.0233903323403,0.103098505523,0.221975824918
154,0.0491507117642,0.00893777440185,0.121929872156,0.102711413307,0.717270228371
155,0.656546318541,0.00352886605931,0.0162112310495,0.102043857175,0.221669727175
156,0.653037452189,0.00356346922487,0.0175714495385,0.105632435351,0.220195193696
157,0.288118236536,0.0110281492988,0.0523873373169,0.478637120152,0.169829156696
158,0.0428323649483,0.0284283641427,0.127194686481,0.0601559936257,0.741388590802
159,0.426721358333,0.00685800239944,0.042797603639,0.373021997772,0.150601037856
160,0.603623456667,0.00917561769437,0.040913734332,0.125081523417,0.22120566789
161,0.60518212826,0.00873371129427,0.0406240717853,0.16290066491,0.18255942375
162,0.624632693846,0.00364787013375,0.0411514292762,0.114812525286,0.215755481458
163,0.00797627285532,0.0275482363433,0.132211481002,0.0385358760686,0.793728133731
164,0.658054069393,0.00380089726538,0.0179048420494,0.100938937803,0.219301253489
165,0.459930940951,0.00732057203076,0.0431048754682,0.338670873322,0.150972738228
166,0.661773146547,0.00402179989502,0.0174762389772,0.0973070843623,0.219421730219
167,0.612101349477,0.00218632199288,0.0403245061112,0.145442671623,0.199945150796
168,0.603272314676,0.00885998899548,0.0403328146367,0.126566274762,0.220968606929
169,0.613900244338,0.00477823529323,0.0370196658943,0.152689514864,0.19161233961
170,0.661975856787,0.00376372779513,0.0171782302047,0.0969422507908,0.220139934423
171,0.0446302538456,0.00914353728863,0.13465194632,0.103369876968,0.708204385577
172,0.604821409832,0.00870949665012,0.0405822501379,0.161048796802,0.184838046578
173,0.598935195367,0.00956272584168,0.0422773276738,0.203400569915,0.145824181203
174,0.258063039763,0.0120334115971,0.055061993135,0.510565221834,0.164276333671
175,0.610151095876,0.00941896930257,0.041499966042,0.180074684441,0.158855284339
176,0.0961875153846,0.0140114655635,0.0696888094763,0.0705031699924,0.749609039583
177,0.178583203339,0.0103040244161,0.0526335488153,0.492615484228,0.265863739201
178,0.642143436546,0.00347756529553,0.0248264794112,0.193685059152,0.135867459595
179,0.614873666825,0.00833933331966,0.0409825154786,0.188259692225,0.147544792151
180,0.0431209649815,0.00867131910874,0.0725195366659,0.15775933348,0.717928845764
181,0.0395613636527,0.0264804149411,0.125629438624,0.0616322408586,0.746696541923
182,0.0984418073899,0.0124439284117,0.0694528320292,0.075108180422,0.744553251747
183,0.630279315381,0.00561309621705,0.0408312259987,0.103315668986,0.219960693418
184,0.0479186712533,0.00673902923655,0.079918864687,0.139811571528,0.725611863295
185,0.549912149664,0.00715837019537,0.0419047047503,0.253501132626,0.147523642764
186,0.305868315947,0.00985278537771,0.0505940360524,0.4544738371,0.179211025522
187,0.0455468754158,0.0180838708721,0.128170032918,0.0650744541186,0.743124766676
188,0.603832555982,0.00917778334512,0.0406480596041,0.126097072575,0.220244528493
189,0.659223229869,0.00341533379638,0.0170993540131,0.0992073058323,0.22105477649
190,0.661719701921,0.00332079377129,0.0154300980266,0.101446329693,0.218083076588
191,0.528489265083,0.00884723169186,0.0435150508004,0.278209873499,0.140938578926
192,0.602481526366,0.00859248824693,0.0395842558532,0.203536280842,0.145805448691
193,0.0648574265175,0.00893802080659,0.10072479189,0.103922961183,0.721556799603
194,0.624845664282,0.00364716594034,0.0412732441954,0.114527277699,0.215706647884
195,0.658760412768,0.003590132705,0.0169669149512,0.0998355994606,0.220846940115
196,0.645117197292,0.00456245983379,0.0301000318984,0.0995786586468,0.220641652329
197,0.619106114477,0.0029155004981,0.0417137006858,0.187625486648,0.148639197692
198,0.611034817465,0.0020791871801,0.0399633346212,0.168078075156,0.178844585578
199,0.320414403621,0.00989892743731,0.0502575727654,0.448144700976,0.171284395201
200,0.630340872385,0.00501923488607,0.0418176612058,0.1028057698,0.220016461723
201,0.0106461320366,0.0239342611901,0.133162399761,0.0379425166628,0.79431469035
202,0.274758936483,0.00808933438683,0.0539805989226,0.501435894205,0.161735236003
203,0.629527286716,0.00270208790093,0.0189629935685,0.152265491788,0.196542140027
204,0.616249852884,0.00979200887052,0.0421829552042,0.188017324175,0.143757858866
205,0.0595938547492,0.0113773674449,0.132410283634,0.225538507549,0.571079986623
206,0.605467674403,0.00880984344685,0.0406363434522,0.152107990773,0.192978147925
207,0.609999905851,0.0032629372087,0.0406407236364,0.168068931295,0.178027502009
208,0.083908686707,0.013640417165,0.131358512105,0.247306980557,0.523785403466
209,0.603551438647,0.00926503300386,0.0407020436634,0.122708846726,0.223772637959
210,0.614082026775,0.00986459330036,0.0410682315761,0.187064589866,0.147920558482
211,0.0903522555019,0.00954963763386,0.104042390627,0.0833976731203,0.712658043117
212,0.283712033175,0.0115321269497,0.0535156003191,0.491601495351,0.159638744205
213,0.571255196852,0.00736922938241,0.0414613500866,0.232459005563,0.147455218116
214,0.610636579093,0.00250167237341,0.0404496866728,0.168464341171,0.17794772069
215,0.0344694837035,0.0281136210402,0.119673253435,0.079063423821,0.738680218
216,0.595744105466,0.00962016859063,0.0422965807219,0.205337768589,0.147001376632
217,0.664627198258,0.0035221894812,0.0177786426322,0.0965350265214,0.217536943108
218,0.628939707628,0.00427192218878,0.0415726157544,0.107092254771,0.218123499658
219,0.624633693621,0.00371869368232,0.0411690634196,0.114770421713,0.215708127564
220,0.494103902008,0.00903081478161,0.0497944884636,0.30016405346,0.146906741286
221,0.0428612493384,0.00880092052067,0.120651939558,0.0898827939687,0.737803096615
222,0.0989114139556,0.0203528375526,0.0721111180008,0.0596016694575,0.749022961034
223,0.0556350116135,0.028946469074,0.121929440177,0.0708921824167,0.722596896718
224,0.611459775514,0.00187989781888,0.03908262149,0.169175701535,0.178402003642
225,0.0588864698663,0.010082962549,0.0724256571092,0.294186374213,0.564418536262
226,0.60544528476,0.00886543024926,0.0403961913235,0.161218486657,0.184074607009
227,0.0601868014625,0.0136273534231,0.124930762196,0.0741905313203,0.727064551598
228,0.0125549759481,0.0254150118558,0.132190306911,0.0416680600215,0.788171645264
229,0.601677034842,0.00900364667094,0.0405708287963,0.119383915496,0.229364574195
230,0.0961604971699,0.0104334130737,0.0739521176495,0.0750308248432,0.744423147264
231,0.656586193138,0.0041057028524,0.0187632806313,0.102376475612,0.218168347766
232,0.633026418046,0.00643733406169,0.0381741889062,0.103000526172,0.219361532814
233,0.0417338480263,0.0213551081158,0.127259171817,0.0570437357729,0.752608136268
234,0.0440571793325,0.00780718373619,0.0787526563753,0.288684700228,0.580698280328
235,0.406901765261,0.00953440060532,0.0473371608054,0.385211551525,0.151015121803
236,0.666682717292,0.004802206048,0.0183700284792,0.0943687372568,0.215776310924
237,0.524856044098,0.00821964544043,0.0412084743236,0.277826614258,0.14788922188
238,0.0969140249007,0.0109093005513,0.0667332352949,0.0845964021317,0.740847037121
239,0.620164524392,0.00251528696989,0.0404464819398,0.188852881611,0.148020825087
240,0.654713138976,0.00353020146637,0.0178087211475,0.101872812871,0.222075125539
241,0.656178913698,0.00376032095592,0.0171193232482,0.102898619541,0.220042822558
242,0.279601758444,0.00777204626496,0.0535053288864,0.49192509002,0.167195776385
243,0.656779951542,0.00375156049604,0.0174095183964,0.101482040578,0.220576928987
244,0.545415924753,0.00717907682955,0.0407978382821,0.258548572113,0.148058588022
245,0.604703560184,0.00850452564043,0.0405085847587,0.150984802067,0.195298527349
246,0.30320230954,0.00566231646076,0.0390581229428,0.462160384261,0.189916866795
247,0.617884882369,0.00339955612046,0.0404028355638,0.128441524561,0.209871201385
248,0.630101821032,0.00574867865204,0.040309799891,0.103686377354,0.220153323071
249,0.540948944177,0.00768450820369,0.0393628348242,0.261884276846,0.150119435949
250,0.63644256575,0.0045865204747,0.0336919146351,0.104173989242,0.221105009898
251,0.0349709338877,0.0149343777316,0.0788430440786,0.100495862059,0.770755782243
252,0.571286942649,0.00924560426081,0.0425390744627,0.231706501098,0.145221877529
253,0.0464861531806,0.0126045150158,0.118927302987,0.0818338479303,0.740148180887
254,0.319935913924,0.0106525888788,0.0511916173699,0.459783290257,0.158436589571
255,0.0445145586872,0.021199846257,0.127023491991,0.0644223094551,0.742839793609
256,0.596120449548,0.00965519985708,0.0416739036552,0.104396762249,0.248153684691
257,0.317002168244,0.0101851329123,0.0503429882414,0.450436130176,0.172033580427
258,0.625063935454,0.00383067585181,0.0402845921682,0.115272299943,0.215548496583
259,0.20765463918,0.0117062670352,0.067171447391,0.536427679151,0.177039967243
260,0.633088847619,0.00721449903902,0.0385063682269,0.102421149428,0.218769135687
261,0.667537416062,0.00449150063713,0.0183875084418,0.093803907185,0.215779667674
262,0.618266521935,0.00311076913503,0.0403458679695,0.127822230384,0.210454610576
263,0.652307436312,0.00352254512669,0.0177653288812,0.105839378122,0.220565311559
264,0.603602416119,0.00894523313775,0.0405351869879,0.138028427197,0.208888736558
265,0.324551833932,0.0101355989084,0.0501211009561,0.441801094776,0.173390371428
266,0.258093047032,0.00997430752338,0.0520896538486,0.453280806696,0.2265621849
267,0.0963209399555,0.00920244983784,0.0676950923232,0.0829899537868,0.743791564097
268,0.0470446466067,0.0076812704563,0.0802519198417,0.107977101473,0.757045061622
269,0.00307123613712,0.0210247608172,0.0872380162345,0.141367832733,0.747298154078
270,0.653037452189,0.00356346922487,0.0175714495385,0.105632435351,0.220195193696
271,0.0977465059616,0.00747636012972,0.0784653882221,0.0967828372748,0.719528908412
272,0.480843412183,0.00872394763185,0.04826398116,0.298462082883,0.163706576142
273,0.0504185582966,0.00728706056681,0.078281082011,0.120939831421,0.743073467705
274,0.369873501257,0.00993796846532,0.0489659399051,0.417569494926,0.153653095447
275,0.306126099809,0.010963726039,0.0520619554124,0.471431770477,0.159416448263
276,0.0438118757024,0.00907830322063,0.123636527479,0.0977395063355,0.725733787263
277,0.00653714108177,0.0237322073365,0.133539189463,0.0349722687613,0.801219193357
278,0.605366131927,0.00883549789345,0.0404878961318,0.152855655104,0.192454818944
279,0.604478201395,0.00936079096956,0.0411147383407,0.118011009555,0.22703525974
280,0.0477098143582,0.0101064858173,0.0809993475541,0.103707469727,0.757476882544
281,0.55555221969,0.00780551364869,0.0391106322274,0.247971448689,0.149560185745
282,0.284039583359,0.00802763722854,0.053344745519,0.487807338352,0.166780695541
283,0.09673413996,0.0100786452155,0.0693342103062,0.0807511354465,0.743101869072
284,0.659085324248,0.00354974372664,0.0178003382574,0.0985057385721,0.221058855196
285,0.337839894261,0.0103764339256,0.0497809688199,0.441387163305,0.160615539688
286,0.605898899338,0.00878251356028,0.0408187998223,0.163304455699,0.18119533158
287,0.0114526113249,0.0257084863945,0.131521152485,0.0371338422902,0.794183907506
288,0.0358791228442,0.0297731515584,0.125786398624,0.0608604005125,0.747700926461
289,0.612621707556,0.0021172029233,0.0394556984708,0.146004441532,0.199800949518
290,0.586202918177,0.00812006401592,0.0392049646417,0.219972051521,0.146500001644
291,0.648092736596,0.00344183750822,0.0205774466696,0.109561576469,0.218326402757
292,0.656159487961,0.0034739158842,0.0151329469803,0.103796553335,0.22143709584
293,0.663371753668,0.00429524889805,0.0182041206157,0.0956094788507,0.218519397967
294,0.0313692987524,0.00796494222355,0.0777946799677,0.262184629338,0.620686449718
295,0.485995713508,0.00636138283635,0.0436278700051,0.315491846859,0.148523186791
296,0.0950894819232,0.00933704347369,0.0668201634213,0.0799717266796,0.748781584502
297,0.606687486041,0.00904936251126,0.0403146374387,0.170734678299,0.17321383571
298,0.0495132114741,0.00824642230706,0.0775377381548,0.111236365152,0.753466262912
299,0.604821409832,0.00870949665012,0.0405822501379,0.161048796802,0.184838046578
300,0.603990586641,0.00890515775962,0.0404611060243,0.134237684517,0.212405465057
301,0.622436245609,0.0104578415452,0.0412054158902,0.191366507234,0.134533989721
302,0.659229477516,0.00406526875796,0.0168492537964,0.0989791752472,0.220876824683
303,0.655897974257,0.00354464608336,0.016626943986,0.103427868591,0.220502567083
304,0.605607577086,0.00908267176743,0.0407328490893,0.129637590322,0.214939311735
305,0.046548091188,0.00911271352625,0.124453086064,0.110475981352,0.709410127869
306,0.28494380456,0.0129344339081,0.0551486951704,0.530727972183,0.116245094179
307,0.652961261056,0.00351131995101,0.0178405632468,0.107165601481,0.218521254265
308,0.605971848041,0.00883065451767,0.0397821419879,0.161219207852,0.184196147601
309,0.614668301136,0.00658206266929,0.0391246037937,0.181985553596,0.157639478805
310,0.0426753456322,0.0273596843015,0.126181132087,0.0653299608816,0.738453877098
311,0.259227049495,0.0108689564242,0.0537616366638,0.497309326943,0.178833030474
312,0.658930338724,0.00409709667305,0.0180993681216,0.0985103557592,0.220362840723
313,0.0945584093111,0.00838541696474,0.0871020383218,0.0860553677312,0.723898767671
314,0.398052983983,0.00933238097779,0.0474009137561,0.388124639985,0.157089081298
315,0.00634091380149,0.023641522343,0.133745587469,0.0369491084165,0.79932286797
316,0.466239629563,0.00908278407288,0.0449599494274,0.330839040795,0.148878596141
317,0.336256318624,0.0072150839929,0.0502076238229,0.45094667266,0.1553743009
318,0.627904588971,0.00236385097779,0.0213495795258,0.151787415993,0.196594564531
319,0.0467150134345,0.0188217438602,0.127221241318,0.0597042301483,0.747537771239
320,0.614705553835,0.00984559985253,0.0407617645028,0.187353193591,0.147333888219
321,0.607439405142,0.00903928639861,0.0396369721716,0.171842034974,0.172042301313
322,0.0070447751529,0.0250977840113,0.133187882757,0.0400759316447,0.794593626434
323,0.00657880820123,0.0246551475983,0.133739836027,0.0404839652659,0.794542242908
324,0.635448869019,0.00592327867502,0.0358938275057,0.102777050535,0.219956974265
325,0.656962713042,0.00344417050524,0.0160317678992,0.101996055351,0.221565293203
326,0.656185183573,0.00350188182363,0.0159680818939,0.103367853958,0.220976998752
327,0.667211949016,0.00370632954577,0.0167584595794,0.095324502216,0.216998759643
328,0.611566835635,0.00818525665321,0.0399690478756,0.19283126578,0.147447594056
329,0.635927965702,0.00460773563962,0.029932773945,0.111700806283,0.21783071843
330,0.044364605955,0.00889622838798,0.122241073628,0.0925922724848,0.731905819544
331,0.150810045065,0.00728454835264,0.151568320098,0.490035961548,0.200301124936
332,0.0456351298794,0.00884506823361,0.107166332595,0.121145317773,0.717208151519
333,0.656574454294,0.00413210026256,0.0192080466005,0.102040645667,0.218044753176
334,0.666842714901,0.00336097353029,0.0137339044445,0.100155425399,0.215906981725
335,0.095834031151,0.0103340536754,0.0681002519506,0.0768897297765,0.748841933446
336,0.656899659119,0.00398216268356,0.0182873633138,0.0999260215955,0.220904793288
337,0.0384101437531,0.007016363673,0.0892003551018,0.198388650019,0.666984487453
338,0.628397016333,0.00568766554425,0.0417895054906,0.100899569264,0.223226243368
339,0.0556965176588,0.00733540753168,0.0867395993833,0.121976102408,0.728252373018
340,0.609511463394,0.00942995534489,0.0410682849424,0.179266271169,0.160724025149
341,0.62667968055,0.0108826384896,0.0434956109665,0.193312603697,0.125629466297
342,0.653605914684,0.00359760894559,0.0171446993893,0.103307589701,0.222344187279
343,0.0480445573996,0.00960895483024,0.144011457348,0.113742590338,0.684592440084
344,0.623938213714,0.00218595411047,0.0249478514546,0.160191649213,0.188736331508
345,0.612745781355,0.00211506079001,0.0388635678696,0.146513076139,0.199762513846
346,0.607559033857,0.00880273388099,0.0411453370949,0.171688062743,0.170804832423
347,0.275186413736,0.00815316410524,0.0540003588875,0.500627541387,0.162032521884
348,0.0609014135397,0.0194470700789,0.126219269153,0.0638496544086,0.72958259282
349,0.271862584934,0.0081519034926,0.0780538688255,0.512692206014,0.129239436734
350,0.589341186786,0.00913176501755,0.0406030559634,0.1165703067,0.244353685533
351,0.633637222642,0.0038912747395,0.0321061182457,0.113648011783,0.21671737259
352,0.00666569944645,0.0254222941385,0.133058624778,0.0438303487658,0.791023032871
353,0.453587201576,0.00629401084906,0.0449558332504,0.345624631651,0.149538322674
354,0.148628158036,0.02048816217,0.0308435851131,0.0591233450108,0.74091674967
355,0.630340872385,0.00501923488607,0.0418176612058,0.1028057698,0.220016461723
